id,name,content
3364,乱丢垃圾,2021年2月1日下午13时10左右，***村第二网格员***在第二网格巡查时，巡查至中街东西街道最东头环村路处，发现村民乱丢垃圾、严重影响村容村貌。
3365,路边停放着一辆大车阻碍交通,2020年9月9日上午11时13分***，***，路时发现跨行停放着一辆大车使其它车辆无法正常通行，影响附近居民出行阻碍交通。
3366,网格员给***业主发人，车通行证,网格员给***业主发人，车通行证
3367,***内业主车辆与电动车相撞,2020.9.8日，星期二晴，今日***网格员***巡查***，走到2号楼与3号楼的十字路口时，看见一辆电动汽车撞倒了一辆电动自行车，电动自行车的业主从电动车上摔了下来做在地上，我连忙上前去扶，受伤女业主在询问之下怀有5个月身孕，开汽车的业主也连忙下车上前询问，我们拨打了120电话，受伤女业主被送往中心医院进行拍片检查，我留下了肇事车辆和受伤女业主的电话，方便一会询问在医院的检查情况，在焦急的等待之余我打电话进行了多次询问，肇事车辆的业主都反应还在检查当中，为安全起见我决定再等待一段时间，许久后我拨打了受伤女业主的电话，询问了检查情况，受伤女业主反应B超并无大碍，腹中孩子暂时没有受伤，医生让后期继续观察，她也感谢了我对她的帮助，能够帮助到她我也很高兴，希望大家再出门的时候一定要注意安全！
3368,52号楼北侧绿地内晾晒衣服,2020年9月3日10时13分左右，***第*网格网格员***，走访至***小区发现有居民在52号楼北侧绿地内晾晒衣服，影响美观并且严重损害树木生长。2020年是**县创全国文明城市的关键之年，收官之年，在这关键时期，此现象不仅影响美观，更会对创城造成重大不良影响。网格员寻找晾晒的居民
3369,网络安装,2020年9月7日上午，在******村网格内巡查，巡查到村东西街时，发现有名按网络的工作人员，没有戴安全帽，在电线杆上开展高空悬挂作业，存在很大的安全隐患，发现这一情况，我及时上前跟工作人员进行劝导和讲解注意施工安全方面的知识，他答应以后工作会戴安全帽。
3370,车辆乱停放,上午巡查中发现小区道路上有车辆乱停放，影响了其他车辆通行
3371,排查超员,9月9日6点40分，我村打工人员已返回，为了车主和打工人员安全防范，网格员我从下车人数排查超员情况。
3372,**第四网格更换平面图,**第四网格巡查中发现***平面图模糊看不清楚，网格员**反应给物业，物业及时联系到广告做图，经过一天的时间，新的平面图已张贴到位。
3373,固废污染,2020年9月9日下午15点10分***社区***7号网格员***在网格内巡查时，看到141号楼二单元北侧垃圾桶旁边有居民堆放的装修垃圾袋等固废垃圾，污染了小区的环境，网格员马上联系物业人员进行处理，半个小时后垃圾清理干净。
3374,宣传牌损坏,网格员在巡查时发现多层区门口宣传牌损坏
3375,路面晾晒农作物,巡查时发现路面晾晒影响市容，阻碍交通
3376,督促物业，清除小区门口树障,***居委会***网格员3***，在小区巡检时接到居民反映。小区门口有一棵大树，有妨碍交通。给居民出行造成极大不便。网格员立即向居民会汇报这个问题，居委会与物业协调。物业安排工作人员来现场把树障清除。
3377,社区居民楼下绿化带中乱堆物品,居民楼下绿化带中乱堆侵占公共绿地
3378,灭蚊灯排查,秋季蚊虫很多，灭蚊灯在秋天就显的特别重要，2020年9月11日，网格员对众成欣园小区门内的灭蚊灯进行统一排查，查看灭蚊灯是否正常使用，有无损坏，尽量xx社区居民度过一个干净无蚊虫的夏天！
3379,晾晒被子,2020年9月9日上午10时，我在巡查***13号楼二单元的时候发现，有居民扯绳子晾晒被子，该行为非常不美观，影响市容市貌，破坏树木。
3380,街道垃圾及时清理,2020年9月3号下午5点左右，***圈子村网格员***巡查至村前街时发现路上杂草垃圾现象，杂草垃圾如果不及时清理会影响本村的亮化环境及环境整治。
3381,清理占用消防通道,华都二十号耧东侧有车辆占用消防通道
3382,在人行路上晾晒床单,2020年9月5日下午4时25分左右，***社区第七网格网格员***巡查至***69号楼时，发现居民在***69号楼三单元南侧在人行路上晾晒床单，严重影响小区容貌，希望能够尽快处理
3383,清理车库外堆放杂物,日常巡查时发现小区车库外有乱摆乱放现象，立即协调居民进行清理，网格员也和居民一起将车库外的杂物清理干净。
3384,废弃物堆放未清理,2020年9月11日9点59分左右，**街道xx社区第五网格网格员***巡查至***75号楼东时，发现居民将废弃物扔在75号楼东垃圾桶旁未及时清理，这严重影响了小区市容，破坏小区环境，给其他居民带来不便，需要联系物业保洁人员尽快清理干净。
3385,垃圾堆满,垃圾桶里的垃圾堆满需要及时清理干净
3386,清理树枝,2020年9月3日2点左右，**镇**村网格员***巡查至**户时，发现路边堆放树枝，影响村容村貌。
3387,村居环境卫生治理,2020年9月7号下午5点左右，在***镇***村网格内巡查，这段时间正是人居环境卫生整治期间。网格员协助村支书在村里巡查中检查有没有不合格的地方，巡查到我村西南角处，有两处不合格。及时将情况反馈给了村支书。
3388,绿化带内堆放大量垃圾未及时清理,2020年9月2日上午8时22分左右，***第七网格网格员***巡查至***66号楼时，发现***66号楼六单元西侧绿化带中堆放大量垃圾未及时清理，严重影响小区绿化环境，希望能够尽快处理
3389,乱堆乱放,2020年9月9日下午2:00，我们在巡查时发现***车的旁边有乱堆乱放的物品，我们通知业主乱丢乱放的物品清理走。
3390,矛盾纠纷,巡查至***发现一电动三轮车主和轿车司机发生争道冲突电动三轮车主所幸将车子很在马路中间堵塞交通后面车辆无法通行
3391,乱堆物料,***小区东门有乱堆物料，影响了小区里的整体美观，通知物业人员处理。
3392,11号楼2单元楼道内自行车乱停乱放,2020年9月10日，上午8时10分，***社区第五网格网格员***，在巡查******网格期间发现11号楼2单元楼道内，有居民将自行车乱停乱放，占用公共资源，同时阻碍居民出行，现在正值创城期间，此行为破坏小区区容区貌，影响小区美观，希望能够尽快处理。
3393,杂草乱扔,9月8号晚上7点20分左右，***第一网格网格员***，行至村东网格边界主干道路口时，看到路边垃圾桶旁边扔放一大堆杂草，影响村容及卫生环境
3394,信息采集录入,2020.9.10***第四网格员***在<br>文明居委会进行信息采集录入。
3395,乱晒乱挂物品,一、时间：2020年9月3日二、地点：**社区三、存在问题：巡查时发现有衣服乱晒乱挂，造成环境污染，影响街面整洁。四、需要解决的事项：上报情况，已联系物业，及时安排人员清理。
3396,首站小区居民家内漏气,9月9号下午15时40分，***网格员***在巡查小区时，闻到一股异味，经检查发现是一居民家内天然气管道发生泄漏。意识到事情的严重性，***立即对周边区域进行了疏散和示警，并及时拨打了燃气抢修电话。抢修人员来关闭了天然气阀门，并对破损的管道进行了更换，及时消除了安全隐患。今后将加大巡查力度，杜绝类似事件再次发生。
3397,***堆放柴禾,2020年，9月6日，***镇***村网格员***在村内日常巡查，巡查至村西头一胡同内时发现村民***墙边堆放柴禾，村内进行环境整治需要及时清理，影响村内环境卫生，有损村容村貌。
3398,***家门口有烂菜叶影响环境,2020年9月10日10点左右，***村网格员***在巡查街道时发现，***家门口有烂菜叶影响环境。
3399,小区的下水道井篦子全部更换,2020年9月9日上午8时左右，我在网格内巡查时，我发现****局小区内的下水道井篦子生锈很严重，我仔细观察发现大部分都碱烂了，我随即向小区居民了解情况，居民张大爷反映傍晚天黑了居民门都绕着走，都害怕万一踩空了发生意外；开车的害怕一不小心压烂了井篦子，车轮子掉进去，实在是太危险了，关系到居民的生命安全，这件事不容忽视。
3400,公路上的树枝,2020年9月2日下午15点39分，**村网格员**在巡查过程中巡查到前街东西公路西头时发现公路上有剪枝后的树枝堆在公路上，此处是交通要道影响交通，同时影响村容村貌。
3401,车辆乱停,2020年9月8日15点9分***社区***商场网格1网格员***，巡查商城时发现有车辆停放在大门口处，影响正常车辆通行，破坏市场停车秩序。
3402,消防器材检查,为了居民的生命安全，防止意外发生，9月10号上午网格员对***地下停车场消防器材进行安全排查，查看消防设施器材和消防安全标志是否在位完整，灭火器箱有无堆放杂物及垃圾，下一步，网格员将加大巡查力度，提高居民安全防范意识，防患于未然。
