id,name,content,label
9485,移除三号楼楼北堆放的水泥,2020年9月10日15时51分，东营区***街道***社区教育网格网格员***，在日常巡查工作中发现***3号楼三单元楼北堆放两袋水泥，严重影响市容市貌。网格员立刻联系物业师傅搬走水泥，三号楼的居民们对网格员表示非常感谢。,5
9486,占用堵塞应急疏散通道出口,2020年9月8日16时15分左右，***社区第***网格的网格员***，在下午的日常巡查中，发现有居民将电动三轮车停放在应急疏散通道的出口，妨碍安全疏散，不利于居民的人身财产安全。,7
9487,主题党曰+活动,2020年9月5号周六，今天中午在村支部书记的统一组织下，全体党员召开了一次党员会议，主要组织议题就是组织党员升国旗，组织党员重温党员誓词，此次大会再一次坚定党员在村里的地位与责任，积极响应书记带领党员们在村里打扫卫生活动。,0
9488,消防通道内停放私家车,时间:2020年9月7号，星期一上午9:00。***区***街道***社区***第二网格员***在日常工作巡查排査中发现在***社区***北面口消防通道内停放私家车辆。,2
9489,**小区门口路面损坏，进行维修,**小区门口路面因车辆长时间碾压，路面不平且雨天容易积水，妨碍居民出行，影响市容市貌。,18
9490,网格区域内清理消防池内菜地,在网格区域内业主在消防池内种菜，我们几个网格员**与业主商谈，清理菜地。,0
9491,协调物业清理小区卫生死角,11月3日14时***社区第七网格员，因之前在网格内巡查工作时有居民反应小区西南角的花池杂草丛生，希望网格员联系物业清理一下。经网格员协调今天下午物业对花池进行突击清理。附近居民对网格员表示感谢。,9
9492,创城期间，网格员和工作人员一起清理楼道内的自行车，电动车,创城期间，网格员和工作人员一起清理楼道内的自行车，电动车,0
9493,修复井盖，保证居***全,2020年9月11日，**社区第四网格***，在网格内正常巡视时，发现人行道上一井盖倾斜下陷，也未放置安全标识，如果有居民没有注意很容易掉进去，存在太大的安全隐患问题。我马上联系土建师傅，帮忙把井修复并安装新的井盖，确保了居民的安全！,0
9494,楼道内垃圾,2021年2月1日，***社区第一网格，网格员***。今日在网格巡查中发现***路***小区内部5号楼2单元楼道内有堆放的垃圾，影响了楼道内公共卫生，破坏了环境。应及时清理干净。已联系物业工作人员尽快安排保洁进行清扫。,4
9495,***南区车辆乱停乱放,2020年9月10日上午8时24分，***县***街道民***社区***专属网格员***，巡查至***南区道路时，发现车辆乱停乱放，阻碍道路通畅，影响街面秩序，此处严禁停车。,2
9496,门外乱放旧门窗,2020年9月10日上午10时左右，***镇***村网格员***巡查至中心大街东边南数第二根胡同时，发现居民在门外乱放旧门窗，影响村容村貌。,1
9497,小区建筑垃圾需清理,2020年9月8日上午10点左右，***网格员***在网格巡查过程中发现，***小区2***北侧有一堆建筑垃圾，影响市容市貌，阻碍交通。,0
9498,国电施工完的材料清理,2020年9月7日15点，***小区网格二网格员***巡查到小区22号楼、20号楼、16号楼市时，发现前期国电施工完后施工现场的部分砖块未及时清里。为创城的需要，网格员及时联系国电负责人，要求及时将剩余材料清理出去。,0
9499,村南大街路面上有建筑垃圾乱堆乱放，影响村居环境,2020年9月10日下午2点50分左右，***村网格员***沿网格进行巡查，巡查至村南大街时发现在路北的街面上有许多碎沙石、渣土、混凝土块等建筑垃圾堆放，此处正是路口，来往行人车辆较多，既影响村民出行也对村居环境建设造成不好的影响。,16
9500,车辆停在十字路口,2020年9月9日中午，我在巡查时发现有一辆大货车停在了十字路口处，此处在***中心位置，车流量多，人流量多，严重影响了其他车辆的正常通行，极容易发生交通隐患，造成人身伤害，需要及时处理。,2
9501,清理石堆避免造成村庄环境污染,9月6日8点5分整治环境卫生避免造成村内环境污染对村民***放在公路旁的石块清理。,1
9502,大雾天乱停车,二月一日，上午十点左右，今天大雾，***镇***网格员***，在日常巡查中发现，有一辆车停在道路右侧，由于大雾，能见度很低，给车辆带来了安全隐患，我看到后会进一步处理。,2
9503,宣传栏损坏,巡查时发**路边的宣传栏被损坏，不但**村容村貌，而且存在一定的安全隐患，于是我看到后立即**村两委，他们联系相关人员修理。,0
9504,今日走访过程中发现有居民私家车辆停在绿地处,***社区第一网格员***，2020年9月9日14时05分走访到小区11号楼处发现有私家车辆停在绿地处，影响小区内绿地生长和环境。,13
9505,疫情排查,2021.2.1日***网格员***在***进行疫情排查，排查有无入返***人员。,0
9506,玉米皮占路,网格内巡查，巡查时发现路面上晒有玉米皮占用了村民通行的道路，给村民的出行造成了不便，同时影响村容村貌，通知村民进行清理,3
9507,晾晒玉米骨头与玉米秸秆,2020年9月3日上午11点15分左右，***西家村第二网格网格员***巡查至南北大街西胡同头时发现，村民在门口道路旁晾晒玉米骨头与玉米秸秆，影响村容。,0
9508,晾晒高粱,2020年9月10日下午，xx社区第二网格员***在网格内巡查时发现10号楼南边的车库门口有晾晒的高粱，阻碍小区居民们的正常通行。,0
9509,协助村民收玉米,在网格内巡查时，发现新民路有村民在晾晒玉米，晾晒了一半的公路，这个地方车来往很多，需要及时清理，不及时清理存在很大安全隐，我立即联系村民尽快清理。,0
9510,清理健身器材旁的拉级,在网格内巡查，对健身器材旁的垃圾进行清理，营造良好村居环境。,3
9511,及时清理学府佳园6号楼1单元门前鞭炮纸,在网格内巡查时，来到学***楼发现***单元门前有一大片的鞭炮纸，在风的吹动下到处都是，需要及时清理，如不及时清理即存在环境安全又影响市容市貌，网格员立即联系附近保洁员尽快清理。,0
9512,在井盖塌陷处设置路障,2020年9月9日下午15时，*********社区***网格网格员***在***小区内日常巡查时发现辖区内***路上有一井盖塌陷。因来往车辆过多，有较大的安全隐患。网格员立即联系物业采取应急措施，在井盖塌陷处设置路障。以最大程度避免意外事故的发生，保证了居民的人身安全。,0
9513,**村巡查清楚玉米瓤,网格员今天中午在***村十字路口巡查时，发现十字路口旁边有许多玉米瓤，既影响村容村貌又阻碍交通，现在正是创城时期，网格员立即找来户主给他讲解了关于保护环境的知识。户主认识到这样做不对，经劝导把玉米瓤收回家了。,4
9514,清理流动商贩,2020年9月7日上午7时50分，***区***街道***社区***网格网格员***与众网格员对商贩未按照创城规定占道经营的，进行清理。保证小区无流动商贩，无占道经营。,15
9515,***树田房南空场处放生活工具,2020年9月9日，***县***镇***铺村网格，网格员***走访至***树田处，发现房南空场处放生活工具，影响村容村貌。,0
9516,安装空调外机,9月8日上午10：05，我在******高层巡查时发现一位空调安装工在给30号楼二单元402业主家安装空调外机，这个季节正是空调安装师傅忙碌的季节，高空作业需要有高空作业证，注意安全的事项，包括检查防护绳是否破损，存在破损需要及时更换，我发现安装师傅根本没用防护绳，于是，我上前劝说，希望安装师傅意识到危险性。,0
9517,乱挂床单,2020年，12月，1号，***网格员**在日常巡查中，发现西*村容村貌，又破坏西*村环境卫生。,1
9518,志愿执勤，助力创城,9月8日***社区全体工作人员和网格员分别在小区各志愿服务岗立岗执勤，主要路口文明执守，小区垃圾捡拾、文明宣传单张贴等为创城工作持续发力，志愿活动不停歇，卫生清理，志愿执勤，助力创城！,0
9519,网格员入户张贴防控疫情宣传纸,12月1日，***社区***分场网格员在做好日常网格工作的同时，根据上级工作安排部署对疫情防控期间的宣传工作落实到位。针对疫情防控明白纸的张贴。疫情防控宣传纸内容包括相关注册码的注册，核酸检测码的注册，健康通行码登记，做好疫情防控宣传工作。,0
9520,清理路旁丢弃的木头,在网格内巡查时，发现一户村民门前有一大堆的木头丢弃在门口，如不及时清理影响村容村貌，我立即联系保洁员前来清理。,4
9521,乱堆物堆料破坏环境卫生,2020年12月1号，在网格内巡查，发现有一些纸箱乱堆在楼梯上，这里小区居民来往比较多，影响小区居民正常通行，存在安全隐患，而且随意摆放，影响了小区环境卫生，介于这种乱堆乱放现象，应该及时处理。,1
9522,商铺排查,2020年9月7日上午八点多，***第三网格员***在***商铺进行有无境外进入人员排查。,0
9523,路面卫生,2020年9月10日下午13点左右***村第一网格网格员***，巡查到***村中心街西头时，发现因清理垃圾桶，遗留的垃圾在路面上，不及时清理，影响村容村貌。,4
9524,2号楼1单元301居民家的电源现已恢复正常使用,今天早上6点30左右，在小区内巡查时。遇见2号楼一单元301居民，她说：“***你来的正好，我们家从昨天晚上11点就停电了，不知道是怎么回事。”于是我便跟着这位居民来到她家检查，看看家中的那个电闸跳闸了。经检查，家中所有的开关和电闸的都没有问题。我便带着这位居民又来到楼下电表旁检查，发现电表上的，显示灯也不亮。这下我大概明白是什么意思了，应该是他们家电表下的这个总闸跳了，所以才会导致家中停电的现象。我边打开这扇门，找到他们家的总闸，立刻把电源总闸合上，电表上就显示有电了。我们一起来到301居民家看看楼上是否有电，经检查，家中电源现已正常。这位居民高兴的对我说：“***，谢谢你了，多亏了遇见你，太感谢了！”,0
